symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,90881.0,90998.38792041734,-0.12900000000000134,1813116193673.0,39365836084.0,0.5017542625330619,-58.89988943929354
ETH,Ethereum,2993.37,3037.721955641143,-1.4600399999999958,361210440604.0,12600710318.0,0.23393869254986174,-10.37563851471844
XRP,XRP,2.2,2.1795946350268784,0.9362000000000092,132935288817.0,2101453660.0,0.08609581607770075,0.0017568165497242457
BNB,BNB,874.75,888.9730351790436,-1.5999399999999997,120451991591.0,866033375.0,0.0780109826856246,-1.109552951089397
SOL,Solana,135.96,137.76582059984065,-1.310789999999995,75976065386.0,2726456322.0,0.0492060566459906,-0.08885731072825544
DOGE,Dogecoin,0.14849,0.15057421821366998,-1.3841799999999904,22554230484.0,651495187.0,0.014607294246734369,-3.0444788721480327e-05
ADA,Cardano,0.414763,0.42008492995208396,-1.2668699999999977,15185668413.0,536991347.0,0.009835029707592603,-5.234133918047272e-05
LINK,Chainlink,13.0,13.187012942748888,-1.4181600000000016,9056373623.0,304008594.0,0.005865379198522018,-0.0010969018242537169
LTC,Litecoin,84.01,84.78659433212567,-0.9159399999999929,6431261475.0,380229896.0,0.00416521986017902,-0.0032346861354722966
AVAX,Avalanche,14.3,14.861251510677395,-3.7766100000000025,6134748840.0,274277965.0,0.003973182835888072,-0.002229954868839673
SUI,Sui,1.5,1.5279276137162672,-1.8278099999999964,5516418088.0,314324300.0,0.0035727196392972625,-9.977753400281535e-05
DOT,Polkadot,2.26,2.2976731078102786,-1.6396199999999972,3696825609.0,88901030.0,0.0023942567886691625,-9.019909412502519e-05
NEAR,NEAR Protocol,1.85,1.8820136162159178,-1.7010300000000034,2364267693.0,101275794.0,0.0015312228849571436,-4.901998178004829e-05
ICP,Internet Computer,4.01,4.048589944776627,-0.9531700000000032,2169429696.0,87694642.0,0.0014050356512742058,-5.4220248191864575e-05
APT,Aptos,2.03,2.148527835077733,-5.516699999999986,1494071806.0,258096566.0,0.0009676387102399279,-0.00011469212146214845
ARB,Arbitrum,0.214297,0.21727126986746975,-1.3689199999999957,1200038617.0,63088535.0,0.0007772075043038372,-2.31162486082228e-06
ATOM,Cosmos Hub,2.42,2.4471704440057063,-1.1102799999999857,1164575461.0,30641996.0,0.0007542397176184378,-2.0493028014431525e-05
FIL,Filecoin,1.6,1.6237090751738739,-1.4601799999999887,1150002536.0,97247419.0,0.0007448015324557208,-1.765855552260907e-05
OP,Optimism,0.326888,0.333431561042299,-1.9624899999999834,619099735.0,43286366.0,0.00040096123002891413,-2.6237142842894796e-06
