symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,91738.0,86744.09065456245,5.757060000000003,1831450228018.0,83157172035.0,0.5027217979738707,2510.547085056883
ETH,Ethereum,3010.17,2813.5669452781854,6.987680000000007,363342725442.0,27198529869.0,0.23379574845780782,45.96495832777802
XRP,XRP,2.16,2.0363378838885797,6.072769999999994,130662422354.0,4375890866.0,0.08407576838755237,0.010396987432498391
BNB,BNB,879.37,830.3428231769299,5.904449999999994,121178263496.0,2008416953.0,0.07797311140989724,3.8228015205379795
SOL,Solana,139.01,127.14625038381226,9.330790000000011,77898691321.0,6916154571.0,0.05012452862272636,0.5946648572094608
DOGE,Dogecoin,0.146694,0.13628886319290207,7.634619999999992,22306652420.0,1466690342.0,0.014353391805981174,0.00014934900538711248
ADA,Cardano,0.436992,0.3866791291118703,13.011529999999993,16029861181.0,808670537.0,0.01031454087302182,0.0005189541632146834
LINK,Chainlink,13.55,12.135276721028527,11.65794,9435067920.0,832059222.0,0.006071069025596259,0.00858888267875369
LTC,Litecoin,83.01,77.86892242957043,6.602219999999992,6360738665.0,580199947.0,0.004092867567719004,0.02104174965113881
SUI,Sui,1.63,1.3481488551528191,20.90653,6125542035.0,1234888205.0,0.003941528437208789,0.0011109243024750163
AVAX,Avalanche,13.69,12.826094553519338,6.735530000000001,5883161555.0,527865514.0,0.003785566801636678,0.003270371777950303
DOT,Polkadot,2.26,2.051076338610922,10.186049999999991,3704012922.0,227782325.0,0.0023833763902743046,0.0004979437219243911
NEAR,NEAR Protocol,1.81,1.6362028595040514,10.621980000000008,2316458179.0,260674037.0,0.0014905433239971858,0.0002590521674960372
ICP,Internet Computer,3.81,3.7095292548957755,2.7084499999999956,2065346729.0,126620437.0,0.0013289636767711208,0.0001335219708216444
APT,Aptos,1.97,1.8677728685796136,5.473210000000006,1452510596.0,286039471.0,0.0009346294232851649,9.554448488353251e-05
ARB,Arbitrum,0.213421,0.19395570265899464,10.035949999999993,1200563542.0,147546435.0,0.00077251210006089,1.5037177727209704e-05
ATOM,Cosmos Hub,2.38,2.281014246275741,4.339549999999992,1144032193.0,46940279.0,0.0007361365567368657,7.286703191257931e-05
FIL,Filecoin,1.54,1.488611781550281,3.4520899999999966,1111668991.0,149538290.0,0.0007153121986191221,3.6758619522388206e-05
OP,Optimism,0.318411,0.2880489680803195,10.540579999999999,603935339.0,71296184.0,0.0003886069672369541,1.1798897143458638e-05
