symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,91182.0,91335.67226859191,-0.16825000000000312,1821876107713.0,48703973914.0,0.49869987000013133,-76.63634036941004
ETH,Ethereum,3115.51,3173.2407693161695,-1.8193000000000015,376226901881.0,24778453350.0,0.2397593119479235,-13.841489529469031
XRP,XRP,2.13,2.176886433061202,-2.153830000000001,129178652914.0,4681119985.0,0.08232209016998096,-0.003859789170213065
BNB,BNB,893.25,899.7979194395537,-0.7277100000000036,123019271413.0,1512461246.0,0.07839688157027368,-0.5133364648343804
SOL,Solana,138.59,136.6439577469552,1.4241699999999913,78196944836.0,5295847729.0,0.049832815241476786,0.09697676404808844
DOGE,Dogecoin,0.142454,0.14685160343119008,-2.994590000000008,23970897871.0,1597278055.0,0.015276010172560039,-6.717783474974465e-05
ADA,Cardano,0.396982,0.40296739561732275,-1.4853299999999958,14562938231.0,636957997.0,0.009280569870862286,-5.554788223131671e-05
LINK,Chainlink,13.26,13.439348100399837,-1.3345000000000051,9389244390.0,476376682.0,0.0059835135749259595,-0.0010731317933796083
SUI,Sui,1.83,1.8233923906547456,0.3623799999999955,6938612066.0,1084676999.0,0.004421791335229699,2.9217469749429156e-05
LTC,Litecoin,81.46,81.81867671498314,-0.4383800000000049,6250050218.0,386749161.0,0.003982989340782507,-0.0014286055325647613
AVAX,Avalanche,13.92,14.159447586241411,-1.6910800000000004,5988943008.0,301161027.0,0.0038165927202823517,-0.0009138739145381504
DOT,Polkadot,2.12,2.1494718382688722,-1.3711200000000034,3507543510.0,123016808.0,0.0022352633859526634,-6.587732099912838e-05
NEAR,NEAR Protocol,1.69,1.723935673737523,-1.9684999999999953,2175898598.0,179491328.0,0.0013866418060927014,-4.705662392237176e-05
ICP,Internet Computer,3.19,3.240901271276542,-1.570589999999994,1742296232.0,61444888.0,0.0011103186500095296,-5.6516630807539185e-05
APT,Aptos,1.83,1.8888883613305123,-3.1176199999999987,1373400836.0,185536235.0,0.0008752315100854098,-5.154094941375947e-05
ARB,Arbitrum,0.209946,0.21297715475968626,-1.4232299999999976,1200843655.0,93018122.0,0.0007652654476337691,-2.3196380040185407e-06
ATOM,Cosmos Hub,2.44,2.4490025333124565,-0.36760000000000126,1188853736.0,62139159.0,0.0007576245938952967,-6.820540644878808e-06
FIL,Filecoin,1.51,1.5307801879737246,-1.3574900000000056,1106192425.0,115938600.0,0.0007049467578580908,-1.464892613975885e-05
OP,Optimism,0.316521,0.31791793139053,-0.4394000000000009,615547492.0,94768811.0,0.00039227190404334856,-5.479769363811206e-07
