symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,120631.0,118305.0168933613,1.9660900000000092,2405039627495.0,70973008559.0,0.48323909661868275,1124.0059752024015
ETH,Ethereum,4476.52,4332.119622677115,3.3332499999999987,540519211553.0,44302695015.0,0.24161954830934138,34.889953944453964
XRP,XRP,3.04,2.9446835385409673,3.236900000000009,181802819359.0,6803236797.0,0.08243799331811996,0.007857697812866578
BNB,BNB,1092.23,1024.0298188692702,6.65998000000001,152082555497.0,2625067344.0,0.06896142060980442,4.703181376621104
SOL,Solana,234.25,220.2973360432962,6.333560000000005,127233895961.0,10168734326.0,0.057693863615828705,0.8049830913955572
DOGE,Dogecoin,0.261454,0.24684278323749306,5.919239999999992,39529802742.0,3382335014.0,0.017924681398238582,0.0002619014053085402
ADA,Cardano,0.869801,0.847671104769124,2.6106699999999927,31789819411.0,1726248934.0,0.014415007035799985,0.0003190025954545948
LINK,Chainlink,22.74,22.511327682270725,1.0158099999999948,15402743659.0,982756337.0,0.006984332164475302,0.001597123423841681
AVAX,Avalanche,30.94,30.593960886599938,1.1310699999999896,13058655609.0,1540002900.0,0.00592141182207183,0.0020490400969863922
SUI,Sui,3.58,3.5271822099964094,1.497449999999989,12974393183.0,1292560832.0,0.0058832032544816875,0.0003107377940436549
LTC,Litecoin,119.4,114.91542551911648,3.9025000000000087,9109239159.0,1442368434.0,0.0041305596886257725,0.018523802571377333
DOT,Polkadot,4.3,4.109971364013473,4.623599999999994,6540996090.0,344029674.0,0.0029659968633185822,0.000563624338276746
NEAR,NEAR Protocol,2.97,2.821919760564384,5.247500000000005,3707820596.0,311561013.0,0.0016813011514098055,0.00024896747706414085
APT,Aptos,5.16,4.8234004468375735,6.978470000000003,3631906494.0,1158318415.0,0.0016468781086017114,0.0005543384354683183
ICP,Internet Computer,4.57,4.48480397284937,1.899659999999992,2462594219.0,62533052.0,0.001116656641997851,9.513470958958026e-05
ARB,Arbitrum,0.451634,0.4346112341048289,3.9167799999999975,2438384601.0,290221086.0,0.0011056788566480144,1.8821712331959594e-05
ATOM,Cosmos Hub,4.3,4.11705535179855,4.4435800000000025,2024430566.0,167406884.0,0.0009179725268360866,0.00016793816098062384
FIL,Filecoin,2.39,2.2975506956002967,4.023819999999989,1653633492.0,187653863.0,0.0007498356034563161,6.93217799536683e-05
OP,Optimism,0.749703,0.7034110938660209,6.581060000000005,1333258448.0,209483591.0,0.0006045624122611273,2.7986346440524112e-05
