symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,100218.0,101878.35225809102,-1.6297400000000128,1997579452196.0,101349090798.0,0.5046362793706628,-837.8739859677314
ETH,Ethereum,3248.48,3412.739234650826,-4.813120000000004,391651189138.0,47847447323.0,0.23267904174777793,-38.21968131677757
XRP,XRP,2.33,2.384409116302164,-2.281869999999997,140064564674.0,7120363443.0,0.08321202538129592,-0.004527492766709556
BNB,BNB,928.82,955.0119672103167,-2.7425799999999945,127651077795.0,2190777678.0,0.07583720229417232,-1.9863255158111117
SOL,Solana,145.41,153.48002580060347,-5.258030000000002,80529404635.0,7177465068.0,0.04784232812935141,-0.38608882236480324
DOGE,Dogecoin,0.164229,0.170508716679193,-3.6829299999999954,24894754810.0,2504408504.0,0.014789914736338708,-9.28764742536285e-05
ADA,Cardano,0.531868,0.5471159576036257,-2.7869699999999997,19442520957.0,1206620937.0,0.011550755547027959,-0.00017612543087092714
LINK,Chainlink,14.6,15.191761653329825,-3.895280000000001,10167920336.0,996569647.0,0.0060407373345535845,-0.003574676712426634
LTC,Litecoin,97.15,97.94020113076323,-0.806819999999997,7425157228.0,909931213.0,0.00441126828298451,-0.0034857891853142977
AVAX,Avalanche,16.24,16.905042688876115,-3.9339899999999983,6963342116.0,595837236.0,0.004136905021222676,-0.002751218438939037
SUI,Sui,1.88,1.9709885167902534,-4.6163900000000035,6914791099.0,1044887029.0,0.0041080609772755515,-0.0003737863752062219
DOT,Polkadot,2.87,2.9303948518169776,-2.060980000000001,4685337293.0,310225154.0,0.0027835477635081,-0.00016811195470255072
NEAR,NEAR Protocol,2.46,2.538637861864252,-3.0976400000000126,3152417302.0,373851913.0,0.0018728436357690287,-0.00014727641912294843
ICP,Internet Computer,5.9,6.3749579549912845,-7.450369999999995,3136453573.0,415123900.0,0.0018633596222655427,-0.0008850174756045738
APT,Aptos,2.99,3.0436931826973272,-1.7640800000000012,2189591436.0,332547058.0,0.0013008310743775281,-6.984576053491283e-05
FIL,Filecoin,2.08,2.188595711762366,-4.961890000000002,1479380309.0,307131475.0,0.0008788963297577629,-9.544437249537514e-05
ATOM,Cosmos Hub,2.88,2.9042847578597963,-0.8361700000000027,1373141391.0,77785745.0,0.0008157800407686575,-1.9811020756921722e-05
ARB,Arbitrum,0.2457,0.25922230565211185,-5.216489999999996,1351676362.0,214628782.0,0.0008030277179944033,-1.0858786249838199e-05
OP,Optimism,0.391705,0.4001561375628729,-2.1119600000000016,735897559.0,135789538.0,0.0004371949928953643,-3.694795026757945e-06
