symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,87267.0,88571.54369562982,-1.472870000000004,1741197964074.0,47831809509.0,0.5045528825726048,-658.2112820719453
ETH,Ethereum,2957.38,3009.515951488807,-1.7323700000000053,356849641783.0,21782010107.0,0.2431457730334226,-12.676636227578943
BNB,BNB,842.26,858.3297351341552,-1.8722099999999964,115960239895.0,1003600294.0,0.07901154679470412,-1.2696946295308018
XRP,XRP,1.87,1.900025726551549,-1.5802800000000006,113573517051.0,2186842770.0,0.07738531125185383,-0.0023235501947546627
SOL,Solana,123.55,125.7359701351883,-1.7385399999999995,69472643628.0,3425121484.0,0.04733640632285555,-0.1034759705289008
DOGE,Dogecoin,0.129242,0.13228859306953203,-2.302990000000016,21709457168.0,872323582.0,0.014792120061757627,-4.506557046383654e-05
ADA,Cardano,0.361636,0.3714879724764677,-2.652030000000005,13246501930.0,471230166.0,0.009025736822000677,-8.892131075019158e-05
LINK,Chainlink,12.35,12.593156216114467,-1.930860000000001,8739649928.0,457000983.0,0.005954914028125247,-0.0014479743623658974
LTC,Litecoin,76.79,77.03253694256367,-0.31484999999999985,5885043849.0,359995160.0,0.004009878022718703,-0.00097254355568341
SUI,Sui,1.43,1.45930220454641,-2.0079599999999864,5343866750.0,476182573.0,0.0036411374982028995,-0.00010669335575394483
AVAX,Avalanche,12.12,12.403284823731617,-2.2839500000000013,5205733573.0,342880694.0,0.003547018031148337,-0.0010048163777267277
DOT,Polkadot,1.76,1.785238270477393,-1.413719999999996,2897838957.0,132558495.0,0.0019744934864039942,-4.9832800665714745e-05
NEAR,NEAR Protocol,1.49,1.5106709640017246,-1.3683299999999843,1906767657.0,142520635.0,0.0012992096437028833,-2.6855915775675787e-05
ICP,Internet Computer,3.0,3.0468146111822767,-1.536510000000002,1634339655.0,65670681.0,0.0011135860381661818,-5.213209739476174e-05
APT,Aptos,1.6,1.618665315350906,-1.1531300000000022,1200922513.0,196709667.0,0.0008182696536212021,-1.527326112691635e-05
ARB,Arbitrum,0.188929,0.18781350049515907,0.5939399999999928,1080075681.0,83032640.0,0.0007359285414416692,8.209279235764964e-07
FIL,Filecoin,1.31,1.2989186650844318,0.8531199999999961,955510509.0,92050370.0,0.0006510538729744412,7.214546014507635e-06
ATOM,Cosmos Hub,1.96,1.9505920992461259,0.482310000000008,951484695.0,33791986.0,0.0006483108138747376,6.099243794596875e-06
OP,Optimism,0.269147,0.2718557434420826,-0.9963899999999914,523100198.0,50404548.0,0.0003564235104206447,-9.65459846455963e-07
