symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,88982.0,89162.11639132211,-0.20200999999999691,1776253759608.0,24865833204.0,0.49964987930522686,-89.99513318498519
ETH,Ethereum,3030.58,3015.935822022587,0.485559999999996,365988823763.0,11088560812.0,0.24007362928003223,3.515680954860191
BNB,BNB,890.09,880.8924260016317,1.044120000000004,122636161130.0,935146505.0,0.08044428237107921,0.7398922398536344
XRP,XRP,2.03,2.032936373297591,-0.14444000000000123,122394296468.0,1743571320.0,0.080285629091441,-0.0002357485774444114
SOL,Solana,131.6,132.6051870997724,-0.7580299999999984,73808037002.0,2331868928.0,0.048415039374479406,-0.04866617301419948
DOGE,Dogecoin,0.139473,0.13926520239151163,0.14921000000001072,22539252913.0,660473394.0,0.014784823734367507,3.072251013923813e-06
ADA,Cardano,0.412389,0.41507695534743894,-0.647579999999992,15109835831.0,352307843.0,0.009911431416066001,-2.6641485075588822e-05
LINK,Chainlink,13.92,13.552541802581525,2.711360000000007,9706247593.0,481968906.0,0.00636689957464669,0.0023395694408441304
LTC,Litecoin,81.63,80.13213802321486,1.8692399999999942,6254209347.0,382425405.0,0.004102504335442996,0.006144985253656218
SUI,Sui,1.56,1.5537707775756215,0.40090999999999877,5834324806.0,546739662.0,0.0038270773303229534,2.3839715925878388e-05
AVAX,Avalanche,13.35,13.169733998008656,1.3687900000000086,5731914415.0,307401320.0,0.003759900322045569,0.0006777821989411199
DOT,Polkadot,2.13,2.121675394422444,0.3923600000000027,3497373881.0,126876332.0,0.0022941335528446935,1.9097756969669527e-05
NEAR,NEAR Protocol,1.71,1.6831192392537264,1.5970800000000063,2186636895.0,157896991.0,0.0014343439504595644,3.855625656016839e-05
ICP,Internet Computer,3.48,3.50132552336516,-0.6090700000000004,1886709884.0,67506626.0,0.0012376041557588676,-2.639255634045502e-05
APT,Aptos,1.76,1.7424747120882302,1.0057699999999947,1293258735.0,273221940.0,0.0008483245879404405,1.4867132646289674e-05
ARB,Arbitrum,0.206762,0.20143094865596606,2.646590000000004,1161860888.0,78218662.0,0.0007621329996713413,4.062970152230525e-06
FIL,Filecoin,1.49,1.4789542820490882,0.7468599999999936,1078670125.0,71631776.0,0.0007075632775944779,7.815544396731317e-06
ATOM,Cosmos Hub,2.23,2.1939604695547645,1.6426700000000016,1075777385.0,30320613.0,0.0007056657590221259,2.5431862606438086e-05
OP,Optimism,0.312555,0.30069970369214466,3.942570000000001,593231644.0,44535012.0,0.0003891355815582642,4.613317623302841e-06
