symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,110742.0,111211.92599328462,-0.4225499999999993,2206735410096.0,56747757441.0,0.48994374262935314,-230.23729990868202
ETH,Ethereum,4309.93,4335.501219744174,-0.5898100000000128,520713366530.0,38339889518.0,0.24497187131467657,-6.264229552528988
XRP,XRP,2.82,2.8115745545324327,0.29966999999999633,168145258988.0,6538002759.0,0.08434000455083977,0.0007106021090774686
BNB,BNB,850.47,847.5583826879521,0.343530000000003,118360139902.0,983514208.0,0.05936827953433484,0.17285771047867143
SOL,Solana,204.15,204.0867535150857,0.03098999999999741,110570118582.0,7599540746.0,0.055460881624133714,0.0035077058129754477
DOGE,Dogecoin,0.218698,0.21358417544572067,2.394289999999999,32964048770.0,2215943327.0,0.016534441946259797,8.455423521608953e-05
ADA,Cardano,0.8323,0.8156862652859097,2.0367800000000047,30375426845.0,1469782747.0,0.015236014703952092,0.0002531271063914396
LINK,Chainlink,22.39,22.488996562869755,-0.4402000000000017,15184910401.0,1252291864.0,0.007616601384020191,-0.0007540173577670102
SUI,Sui,3.38,3.3068148954596452,2.213160000000003,12079282410.0,1096237914.0,0.006058848994981089,0.00044341749709191373
AVAX,Avalanche,24.44,24.4353548390451,0.019009999999997085,10315642340.0,640412351.0,0.005174224519541916,2.4035105710067357e-05
LTC,Litecoin,112.22,111.46240120524804,0.6796900000000106,8563549075.0,550460436.0,0.004295391807677339,0.0032541836564837796
DOT,Polkadot,3.83,3.7847072726559445,1.1967300000000014,5836097154.0,228502762.0,0.002927328807781794,0.00013258670553725996
NEAR,NEAR Protocol,2.4,2.3923270893264035,0.3207299999999913,3000883671.0,178673299.0,0.0015052136705605438,1.1549370038887262e-05
APT,Aptos,4.26,4.267032923664784,-0.16481999999999886,2932966929.0,363534186.0,0.001471147302208362,-1.0346466676084861e-05
ARB,Arbitrum,0.495361,0.48682108712542826,1.7542200000000063,2623260692.0,376206312.0,0.0013158017064109355,1.1236831932962202e-05
ICP,Internet Computer,4.77,4.732979110694062,0.7821899999999937,2564994583.0,55213601.0,0.0012865760004481498,4.7630187696266607e-05
ATOM,Cosmos Hub,4.45,4.423266221285174,0.6043900000000102,2076491677.0,112392611.0,0.0010415477578256279,2.7844507278633592e-05
FIL,Filecoin,2.35,2.2779007951909347,3.16516,1611160616.0,183449360.0,0.0008081422842571584,5.826641606752281e-05
OP,Optimism,0.721453,0.6962328694084106,3.622370000000008,1283796082.0,138895427.0,0.0006439394607370854,1.624023729286698e-05
