symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,106426.0,110196.46003734582,-3.421580000000002,2121393457855.0,74849709098.0,0.5037796761692829,-1899.4811366233012
ETH,Ethereum,3587.16,3874.855212506399,-7.42467,432481091469.0,48021539925.0,0.24118331508851662,-69.38728508738858
XRP,XRP,2.3,2.517355524588434,-8.634279999999993,138071098942.0,5939429101.0,0.07699861570279332,-0.01673607450866387
BNB,BNB,988.63,1082.2830948153469,-8.653289999999991,136127513890.0,3877757974.0,0.07591472950465777,-7.109649360181127
SOL,Solana,165.42,186.19502662750963,-11.157669999999998,91353700736.0,9788599666.0,0.05094555305128768,-1.0583952211937069
DOGE,Dogecoin,0.166119,0.18548395110885166,-10.440230000000007,25152963025.0,3439430042.0,0.014027145062140188,-0.00027163497832511486
ADA,Cardano,0.549931,0.6064665384766383,-9.32212,20066110870.0,1739164048.0,0.011190341580302866,-0.0006326519869799391
LINK,Chainlink,15.19,17.356015058942464,-12.479909999999993,10573073285.0,1377256033.0,0.005896324523433918,-0.01277152771016962
SUI,Sui,2.06,2.3529642895407084,-12.450860000000008,7565087036.0,1420766170.0,0.004218849809313396,-0.0012359723370644518
AVAX,Avalanche,16.6,18.570222625646014,-10.609579999999996,7082892973.0,796118475.0,0.003949942879220067,-0.0077822668306487324
LTC,Litecoin,86.96,98.847004706145,-12.025660000000006,6643278376.0,981046096.0,0.0037047813959616436,-0.044038753889034526
DOT,Polkadot,2.57,2.955697544045356,-13.049290000000003,3900970354.0,370341578.0,0.002175468432259041,-0.0008390728314705136
NEAR,NEAR Protocol,1.9,2.166818077831649,-12.313819999999986,2430297978.0,308723415.0,0.0013553131791172737,-0.00036162205731197225
ICP,Internet Computer,3.85,4.137533771947735,-6.949399999999983,2074290397.0,365749330.0,0.0011567771268460075,-0.0003326124905848964
APT,Aptos,2.76,3.3530152901141808,-17.686029999999995,1984224587.0,474039125.0,0.001106549796540887,-0.0006562009486214819
ARB,Arbitrum,0.259519,0.3048902340410459,-14.88117,1429800555.0,266048399.0,0.0007973621149516062,-3.617730313293269e-05
ATOM,Cosmos Hub,2.5,3.0493557748028803,-18.01547,1191102015.0,144798025.0,0.0006642462254489193,-0.00036490749984137975
FIL,Filecoin,1.44,1.668057680044528,-13.672050000000002,1013534257.0,214403106.0,0.0005652213631553842,-0.00012890307279282256
OP,Optimism,0.350103,0.4164959535641327,-15.940840000000001,663088502.0,202285930.0,0.00036978699477061846,-2.4551250772425858e-05
