symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,116010.0,116022.73929677479,-0.010980000000004875,2310771256324.0,30546829674.0,0.48126845366289545,-6.131021659554626
ETH,Ethereum,4672.63,4686.349757550204,-0.292760000000003,563991018425.0,30452172002.0,0.24063422683144772,-3.301443250408286
XRP,XRP,3.13,3.107405433611127,0.7271199999999922,186346860823.0,5100688495.0,0.0859620027905808,0.0019422741789722568
SOL,Solana,242.87,240.86974537349488,0.8304300000000042,131749620026.0,7925923547.0,0.060776238216807776,0.12156795167474735
BNB,BNB,933.69,924.060184010391,1.0421199999999908,129938260439.0,1645768456.0,0.059940656135173805,0.5772174888781532
DOGE,Dogecoin,0.29031,0.2757966429399156,5.26234000000001,43829443077.0,8825283316.0,0.020218568166132746,0.0002934392990387401
ADA,Cardano,0.929807,0.9134667245381173,1.788820000000002,33945797125.0,2543254202.0,0.01565923189851545,0.00025587616274324394
LINK,Chainlink,24.89,25.08268518761123,-0.7681999999999967,16873364175.0,1056175889.0,0.007783700631670695,-0.0014998038165231077
SUI,Sui,3.83,3.7122547052586077,3.1717999999999913,13652063127.0,1546497073.0,0.006297711071908285,0.0007415258463579713
AVAX,Avalanche,29.93,28.681769395890832,4.352,12638101450.0,1478887081.0,0.005829969484403862,0.007277146331455444
LTC,Litecoin,119.54,117.85693229270086,1.4280599999999977,9117681659.0,736118668.0,0.004205996134053725,0.007078976270250869
DOT,Polkadot,4.5,4.311383028441906,4.374860000000003,6852922143.0,479509506.0,0.0031612601885456075,0.000596267323070642
NEAR,NEAR Protocol,2.81,2.777320107491184,1.1766699999999908,3517088485.0,198227810.0,0.0016224366153903763,5.302105419332489e-05
APT,Aptos,4.66,4.611626345449408,1.048950000000004,3266250013.0,563642940.0,0.001506724564568495,7.288577358932779e-05
ARB,Arbitrum,0.543151,0.5452312206762461,-0.3815299999999855,2876271854.0,335952476.0,0.0013268272298660585,-2.7600934373736125e-06
ICP,Internet Computer,5.06,4.963317065227892,1.9479500000000094,2721111112.0,66651935.0,0.001255251416472231,0.00012136139082137989
ATOM,Cosmos Hub,4.83,4.736111793418452,1.9823900000000005,2262411311.0,127400987.0,0.0010436527160731198,9.79866818060668e-05
FIL,Filecoin,2.62,2.557468863304656,2.4450400000000094,1801977940.0,170902494.0,0.0008312543180106323,5.197927738811802e-05
OP,Optimism,0.82372,0.8023147245381568,2.667939999999991,1465069125.0,204438010.0,0.0006758379274833458,1.4466497005342247e-05
