symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,111589.0,111040.67006714146,0.49380999999999453,2225167377713.0,23075626427.0,0.49105316714115427,269.25915016848336
ETH,Ethereum,3955.81,3931.6242204455075,0.6151599999999924,477534961776.0,12255124726.0,0.24205382646200216,5.854260487131357
XRP,XRP,2.6,2.508015521143439,3.6676200000000048,155955656447.0,3374642256.0,0.07905109871117083,0.00727147411798562
BNB,BNB,1117.05,1108.32174459695,0.7875199999999971,155452428386.0,1123730379.0,0.07879602151787993,0.6877518005522671
SOL,Solana,194.38,193.35696762001922,0.5290900000000098,106837216914.0,3206528774.0,0.05415385099010846,0.055401143063534976
DOGE,Dogecoin,0.196993,0.19756921060272284,-0.29164999999999885,29841832066.0,1022730480.0,0.015126284394649336,-8.715925447997946e-06
ADA,Cardano,0.654954,0.6565278285105054,-0.23971999999999882,23955190117.0,718148729.0,0.012142452167019547,-1.911013740790295e-05
LINK,Chainlink,18.03,17.915220763611696,0.6406799999999935,12568403632.0,335126030.0,0.006370696252961604,0.0007312236511767682
SUI,Sui,2.54,2.5182119267672247,0.8652199999999999,9207209630.0,535713421.0,0.004666967867003414,0.0001016842376612796
AVAX,Avalanche,19.73,19.492445565888517,1.2186999999999948,8416034915.0,269682523.0,0.004265935728008812,0.0010133919478230945
LTC,Litecoin,96.8,96.45942107606463,0.3530800000000056,7400430960.0,324778567.0,0.0037511444704987373,0.001277560747288566
DOT,Polkadot,3.1,3.083212217795326,0.5444900000000086,4712403430.0,101754203.0,0.0023886319816709407,4.009983347541121e-05
NEAR,NEAR Protocol,2.28,2.2621170597954925,0.7905400000000062,2918374175.0,104163831.0,0.0014792710328044955,2.645371542590257e-05
APT,Aptos,3.31,3.3009297053556237,0.2747800000000078,2375388220.0,95116648.0,0.0012040412828526457,1.09210091994664e-05
ARB,Arbitrum,0.320735,0.31935598890431227,0.43181000000001024,1768411311.0,74835319.0,0.0008963756768599152,1.2361120042944143e-06
ICP,Internet Computer,3.13,3.1432068120622416,-0.4201699999999975,1687319079.0,32791902.0,0.0008552714926155964,-1.1295409865167143e-05
ATOM,Cosmos Hub,3.15,3.180495866566991,-0.9588400000000052,1497495726.0,38490152.0,0.0007590534716886801,-2.314799338982943e-05
FIL,Filecoin,1.56,1.5655429614091654,-0.3540600000000005,1095564473.0,47692461.0,0.00055532179641722,-3.078127287209014e-06
OP,Optimism,0.4479,0.4479961399716379,-0.02145999999999537,849483019.0,51846398.0,0.0004305875626335718,-4.13966760592139e-08
