symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,93467.0,93989.28908049138,-0.5556899999999976,1866752470251.0,57500412591.0,0.4944202796178211,-258.2303132178812
ETH,Ethereum,3286.67,3231.304823159977,1.7133999999999983,396745154124.0,28490419071.0,0.24281555085736797,13.443525912725823
XRP,XRP,2.3,2.3547502992068585,-2.325100000000002,139537820378.0,8570880844.0,0.08539978968446572,-0.004675664037427304
BNB,BNB,918.58,911.6387823114804,0.761400000000001,126499881669.0,1692970128.0,0.07742032418435028,0.537391323679334
SOL,Solana,140.75,138.53561895942872,1.5984199999999893,79280530732.0,6462417549.0,0.048521186816911796,0.10744439615338675
DOGE,Dogecoin,0.150195,0.15204117517366372,-1.2142600000000003,25258009555.0,2190557205.0,0.015458380373163045,-2.8538878069984246e-05
ADA,Cardano,0.419227,0.42245284996231225,-0.7636000000000087,15371340708.0,956287002.0,0.009407551730960192,-3.0347350396768315e-05
LINK,Chainlink,13.99,14.004102130845762,-0.10069999999999801,9911319462.0,771878854.0,0.006065915285600964,-8.554233105685294e-05
SUI,Sui,1.9,1.9131513852525028,-0.6874200000000052,7185845587.0,2070915681.0,0.004397873638648288,-5.783813051369046e-05
LTC,Litecoin,83.9,83.71526552356916,0.22066999999998949,6428157146.0,456280041.0,0.0039341539579734386,0.0007267738716245692
AVAX,Avalanche,14.59,14.532007119189451,0.39906999999999027,6275507338.0,503459979.0,0.0038407293834512076,0.00022273496136005746
DOT,Polkadot,2.23,2.207973040154118,0.9976100000000043,3681492982.0,230002154.0,0.00225314345269224,4.962990035946337e-05
NEAR,NEAR Protocol,1.81,1.7865190653169138,1.3143399999999916,2319069022.0,295153033.0,0.0014193141773754156,3.3326823493730366e-05
ICP,Internet Computer,3.38,3.4257949998190815,-1.3367699999999982,1841131058.0,111901879.0,0.0011268070886359322,-5.1602130420222424e-05
APT,Aptos,1.95,1.9717954380540745,-1.1053599999999997,1463655367.0,234009896.0,0.0008957848142799767,-1.9524022429419932e-05
ARB,Arbitrum,0.221634,0.22107214514311876,0.25414999999999743,1266324793.0,121915715.0,0.0007750147644665009,4.354458095701685e-07
ATOM,Cosmos Hub,2.51,2.3721290150882526,5.812119999999998,1218729650.0,62879188.0,0.0007458856352369396,0.00010283598716164109
FIL,Filecoin,1.58,1.5689447446458022,0.7046300000000061,1160631078.0,199966129.0,0.000710328208466713,7.852859729889377e-06
OP,Optimism,0.329539,0.32959974523304647,-0.01843000000000261,640480709.0,89130935.0,0.00039198632813230603,-2.3811300853416873e-08
