symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,88621.0,87547.69156571184,1.2259699999999984,1770283191602.0,19862748701.0,0.5045320349602211,541.5184884913757
ETH,Ethereum,3000.36,2971.067061414688,0.9859400000000074,362239368234.0,9259712730.0,0.24274452324636894,7.110700411376771
BNB,BNB,863.05,863.590607720433,-0.06260000000001265,118887526615.0,1012103858.0,0.07966913179203537,-0.04306974772697316
XRP,XRP,1.88,1.8434314810246184,1.98372,113856737275.0,1302986844.0,0.07629788982613633,0.002790100831888633
SOL,Solana,126.64,124.74558854326428,1.5186200000000039,71269583046.0,2638984439.0,0.04775930634710331,0.09047577710970373
DOGE,Dogecoin,0.126675,0.11740849899432333,7.892530000000009,21316444915.0,1338991052.0,0.014284615952776733,0.0001323684080921107
ADA,Cardano,0.356829,0.33275721030374306,7.234040000000008,13087034725.0,532772274.0,0.008769908197765634,0.00021110738579209414
LINK,Chainlink,12.6,12.210005110759282,3.1940599999999986,8926815175.0,262558911.0,0.00598205408851096,0.0023329705216808172
LTC,Litecoin,79.72,76.77106227864641,3.841209999999995,6114122168.0,301929997.0,0.0040972069876802275,0.012082408238163726
AVAX,Avalanche,13.59,12.323841164458804,10.274059999999995,5842376607.0,448706027.0,0.003915104343865296,0.004957143957050761
SUI,Sui,1.47,1.4009403645418372,4.929519999999998,5583714646.0,358998061.0,0.003741769306563785,0.0002584052242798374
DOT,Polkadot,2.0,1.7851180244170228,12.037410000000005,3306570877.0,218690340.0,0.002215805463196354,0.0004761366554391864
NEAR,NEAR Protocol,1.63,1.512742629300748,7.75131,2087625817.0,136097766.0,0.0013989637187560436,0.0001640388073649814
ICP,Internet Computer,3.0,2.8199776996163517,6.383819999999996,1636674293.0,127140589.0,0.0010967712396937168,0.00019744328156428862
APT,Aptos,1.86,1.662296287153998,11.893409999999992,1396242194.0,109910354.0,0.0009356524316265138,0.00018498195966595198
ARB,Arbitrum,0.201199,0.18679329557280047,7.712110000000005,1150861309.0,72540744.0,0.0007712173338250531,1.1109928960216576e-05
FIL,Filecoin,1.49,1.305266768933004,14.152910000000007,1087554409.0,263629021.0,0.0007287939955401363,0.00013463246957835527
ATOM,Cosmos Hub,2.07,1.928901258705914,7.314979999999993,1004688667.0,35494192.0,0.0006732638494565869,9.499668171713531e-05
OP,Optimism,0.296247,0.2685246737924697,10.323939999999986,575995107.0,64652764.0,0.00038598691887800374,1.0700455276975551e-05
