symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,92546.0,92278.15343184871,0.29026000000000884,1847689984238.0,52723525629.0,0.5006428931748296,134.0954808062109
ETH,Ethereum,3232.22,3337.246139532617,-3.147089999999997,390523241006.0,30000776332.0,0.2471726311683095,-25.959587249726948
XRP,XRP,2.03,2.045195186678465,-0.7429699999999984,122777619476.0,3541798679.0,0.07770924766548822,-0.0011808065249201622
BNB,BNB,884.46,898.8441124470794,-1.6002900000000042,121944660145.0,1732850296.0,0.07718204536897676,-1.1101952194829425
SOL,Solana,136.04,137.2225565478178,-0.861780000000012,76420637775.0,6511808960.0,0.04836867087794358,-0.057198688455956145
DOGE,Dogecoin,0.140481,0.14437864592540214,-2.699599999999991,21377343510.0,1460945690.0,0.013530293943950706,-5.273629506013284e-05
ADA,Cardano,0.423093,0.4556453028556758,-7.144220000000001,15493833408.0,1202539542.0,0.009806462633244346,-0.0003192229415802378
LINK,Chainlink,14.07,14.19369664690814,-0.8714900000000081,9808972541.0,709013722.0,0.006208361750176651,-0.0007679535312896045
LTC,Litecoin,82.74,85.09657957826077,-2.769300000000008,6340886477.0,562849673.0,0.004013317083055659,-0.00945770107901408
SUI,Sui,1.62,1.6292115621725236,-0.5654000000000048,6037269972.0,959064485.0,0.003821150055521892,-3.519876130698154e-05
AVAX,Avalanche,13.41,14.224656006766736,-5.727070000000001,5756404035.0,482091021.0,0.0036433824725350034,-0.0029681034161992827
DOT,Polkadot,2.06,2.205978179449043,-6.61739,3388252089.0,258970920.0,0.0021445156035842282,-0.0003130524836112915
NEAR,NEAR Protocol,1.67,1.7645511811239938,-5.358370000000001,2145518361.0,190154794.0,0.0013579561030533933,-0.00012839635345823425
ICP,Internet Computer,3.42,3.477827224390836,-1.6627399999999959,1856076643.0,85315495.0,0.001174760678310832,-6.793314935021143e-05
APT,Aptos,1.72,1.8021942972914382,-4.5607900000000035,1261789334.0,246097383.0,0.0007986203045469889,-6.564203473491414e-05
ARB,Arbitrum,0.211401,0.2181808386526272,-3.1074399999999947,1187653220.0,121809567.0,0.000751697570026069,-5.096388240348673e-06
ATOM,Cosmos Hub,2.19,2.2804684644533277,-3.96709999999999,1057856062.0,50576977.0,0.0006695454681988288,-6.057275038963245e-05
FIL,Filecoin,1.37,1.4819630493607276,-7.555049999999996,993265441.0,197222766.0,0.0006286643321613458,-7.038717565310957e-05
OP,Optimism,0.313037,0.3269395143569014,-4.252319999999998,593723851.0,85321712.0,0.0003757837460864375,-5.224338925056878e-06
