symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,109569.0,109586.01870870547,-0.015530000000008037,2182966991497.0,23521956575.0,0.4842525462815919,-8.241353025046385
ETH,Ethereum,4019.51,4023.227059480254,-0.09238999999999775,485117674679.0,16884595741.0,0.24212627314079596,-0.8999977589965016
XRP,XRP,2.81,2.7795453554044403,1.095669999999993,168269587009.0,2716472947.0,0.08454546678240382,0.002574802143023815
BNB,BNB,968.84,957.8653534988225,1.1457400000000062,134841770130.0,1532618610.0,0.0677499755009008,0.7435320315858235
SOL,Solana,203.72,203.52728001855044,0.09468999999999728,110723350057.0,4104284683.0,0.05563190283327834,0.010721379282032937
DOGE,Dogecoin,0.231133,0.23151411854194376,-0.1646200000000042,34928675735.0,1349677396.0,0.01754958365678315,-6.68847173499312e-06
ADA,Cardano,0.781084,0.791307214426056,-1.2919400000000025,28534179932.0,838213631.0,0.014336729556928246,-0.00014656746042885236
LINK,Chainlink,20.95,21.03062932978747,-0.38338999999999457,14207608277.0,316127118.0,0.007138478764889716,-0.0005755707585151465
AVAX,Avalanche,28.8,28.90797707597418,-0.37352000000000496,12165891758.0,601998054.0,0.006112637558498884,-0.0006600247300566591
SUI,Sui,3.18,3.214407012663551,-1.0704000000000047,11378690900.0,484121453.0,0.005717115912703444,-0.00019670887960737606
LTC,Litecoin,104.62,104.5623234224002,0.055160000000009646,7991166206.0,262162301.0,0.004015086083178567,0.00023157642404635347
DOT,Polkadot,3.89,3.914017192295363,-0.6136200000000036,5933540722.0,140645001.0,0.0029812515673854957,-7.160129217474956e-05
NEAR,NEAR Protocol,2.73,2.777715598551925,-1.7178000000000027,3412100314.0,104986408.0,0.0017143776179832618,-8.180255418609491e-05
APT,Aptos,4.23,4.105354459506793,3.0361700000000047,2975140434.0,465784992.0,0.0014948312479205169,0.0001863240488431889
ARB,Arbitrum,0.424538,0.42382229129668725,0.16887000000000985,2294519715.0,102409293.0,0.001152859787643785,8.251117837159785e-07
ICP,Internet Computer,4.21,4.205383330180129,0.10977999999999266,2269510934.0,35069240.0,0.0011402943615267602,5.264362564629753e-06
ATOM,Cosmos Hub,4.12,4.112484845193893,0.18274000000000346,1939672844.0,65827945.0,0.0009745703244185272,7.324046857443353e-06
FIL,Filecoin,2.19,2.190001533001073,-7.000000000756401e-05,1518712973.0,71244836.0,0.000763063007957045,-1.1697764101136273e-09
OP,Optimism,0.67364,0.669733844326351,0.5832400000000071,1200054399.0,84156399.0,0.0006029560132117366,2.355240051967835e-06
