symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,119401.0,119768.70189167763,-0.30700999999999645,2377307655768.0,47742452378.0,0.49612227339678117,-182.42509843140215
ETH,Ethereum,4410.6,4232.584683601675,4.20583000000001,532542100231.0,45471662123.0,0.24806113669839058,44.15868173549215
XRP,XRP,3.19,3.2077716967543584,-0.5540199999999995,189166319990.0,7796415080.0,0.09087761282586627,-0.001615049376901288
BNB,BNB,813.35,796.6747997660958,2.0931000000000033,113290119937.0,1739730872.0,0.05442583889761612,0.9075617615159609
SOL,Solana,178.33,178.1969759574478,0.07464999999999833,96237799795.0,6075657069.0,0.046233713852685716,0.00615019551888692
DOGE,Dogecoin,0.226244,0.2271985519963575,-0.4201400000000022,34033007880.0,2406246058.0,0.016349837082953213,-1.5606769627652782e-05
ADA,Cardano,0.794252,0.7889047248842619,0.6778100000000009,28881434436.0,1553160891.0,0.013874963665145039,7.419324793839995e-05
LINK,Chainlink,22.64,21.60513148592918,4.789920000000003,15349816604.0,1439993786.0,0.007374223330876805,0.007631351540850846
SUI,Sui,3.77,3.7437982789848685,0.6998700000000024,13232824610.0,1403246057.0,0.0063571967333495025,0.00016656949524552909
AVAX,Avalanche,23.65,23.36922114486654,1.201490000000005,9985898912.0,563323558.0,0.004797337364764238,0.0013469908929674675
LTC,Litecoin,121.98,126.0421103404749,-3.222820000000004,9293096415.0,1041012760.0,0.004464507307645784,-0.018135321299513705
DOT,Polkadot,3.99,3.916557497125404,1.8751799999999985,6070053012.0,387453249.0,0.002916121260307758,0.00021416724404282357
NEAR,NEAR Protocol,2.67,2.6660963017949117,0.14642000000000266,3315757065.0,291694991.0,0.0015929267260346872,6.218305201258599e-06
APT,Aptos,4.66,4.6069559696609215,1.1513899999999966,3136921600.0,491575957.0,0.0015070121713260957,7.993799933718225e-05
ICP,Internet Computer,5.47,5.47764130962693,-0.1395000000000035,2934857133.0,77644121.0,0.0014099381446237643,-1.0773773917889226e-05
ARB,Arbitrum,0.460139,0.4486538211028246,2.5599200000000044,2370247988.0,417486011.0,0.001138693605532631,1.3078099768611977e-05
ATOM,Cosmos Hub,4.56,4.53820933406157,0.48015999999999615,2112800441.0,109102573.0,0.001015012928652773,2.211780765145999e-05
FIL,Filecoin,2.53,2.5172456198931252,0.5066800000000038,1728983968.0,202615382.0,0.0008306232083720833,1.0594084125169234e-05
OP,Optimism,0.7722,0.7655893655056683,0.8634699999999995,1355153339.0,223812290.0,0.0006510307990758197,4.3037266572429735e-06
