symbol,name,current_price,previous_price,price_change_pct,market_cap,total_volume,weight_ratio,contribution
BTC,Bitcoin,107702.0,110529.02292516144,-2.5577199999999967,2147563284136.0,72706640345.0,0.4945451310575526,-1398.0904230266683
ETH,Ethereum,3781.08,3918.068202165969,-3.496319999999997,456295050613.0,37825400664.0,0.24286056397054945,-33.26903203533891
BNB,BNB,1070.71,1110.5471014026764,-3.5871600000000115,147421278563.0,3088600112.0,0.0784641753290357,-3.1257853090601713
XRP,XRP,2.43,2.579541707792488,-5.797220000000003,145706054270.0,5655151084.0,0.07755125650913103,-0.011597147339828745
SOL,Solana,183.23,194.99458904116148,-6.033290000000003,100665563167.0,8478108908.0,0.053578699594279716,-0.6303313820865465
DOGE,Dogecoin,0.181288,0.19398530835861302,-6.545500000000004,27451740970.0,2894112599.0,0.014611040126319736,-0.0001855208819239498
ADA,Cardano,0.597827,0.6455431620273632,-7.391629999999994,21860289504.0,1153533504.0,0.011635020433310979,-0.0005551785201875479
LINK,Chainlink,16.75,18.267075107560355,-8.30497,11670972271.0,1178684905.0,0.0062118116425147795,-0.009423784815712778
SUI,Sui,2.27,2.530912814401808,-10.309039999999992,8234141891.0,1391971330.0,0.004382577327488577,-0.001143470584848599
AVAX,Avalanche,18.02,19.845417195382208,-9.19818,7684954083.0,643022754.0,0.004090275097610237,-0.0074664584970213655
LTC,Litecoin,92.86,99.26099409575596,-6.448650000000001,7098180056.0,776738903.0,0.0037779678066829168,-0.024182749624533453
DOT,Polkadot,2.85,3.114724482947539,-8.49913,4335408116.0,351277356.0,0.0023074974376333063,-0.0006108510660802482
NEAR,NEAR Protocol,2.08,2.3017287532177173,-9.633139999999996,2655734744.0,208237781.0,0.0014135004024644735,-0.0003134136819111892
APT,Aptos,3.17,3.440270394400412,-7.856079999999999,2281102235.0,390841249.0,0.001214104283012351,-0.00032813644341297743
ARB,Arbitrum,0.287582,0.3212498877342333,-10.480279999999997,1583591616.0,233935885.0,0.000842858042058799,-2.8377249935931326e-05
ICP,Internet Computer,2.87,3.1017473645144324,-7.471510000000004,1548780263.0,65014472.0,0.0008243298883766581,-0.00019103627912176672
ATOM,Cosmos Hub,2.97,3.11849067571288,-4.76162,1412014519.0,95378420.0,0.000751537063481736,-0.00011159624637967631
FIL,Filecoin,1.44,1.5983810176270346,-9.908839999999996,1012811494.0,129919754.0,0.0005390634202546113,-8.537741306543515e-05
OP,Optimism,0.395399,0.44501992296431286,-11.150269999999995,748886112.0,131565630.0,0.00039859056824240375,-1.9778431881058005e-05
